Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
11/20/2024,heise online English,68 followers,"The HPE/Cray supercomputer El Capitan displaces the ""Frontier"", also equipped with AMD chips, from first place; Aurora with Intel chips slips to third place.",0.5503,NEGATIVE,0.9958
11/20/2024,"Dr. Steven (Yu) Xia, PhD CEng MIMechE",Senior R&D Engineer at Ansys | Chartered Engineer | PhD in Combustion CFD | Technical Writing | 15+ Years in Numerical Simulation,Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/20/2024,asad rasheed,optical at al yaqoob eye trust,"The chip war is about to begin: Qualcomm and MediaTek are involved in notebooks, and AMD is exposed to enter the mobile phone industry",0.5669,NEGATIVE,0.9338
11/20/2024,Chris C.,Professional Photographer at Picture Perfect Photos & Video,"Our Editing Setup: Balancing Apple and PC We are fans of both Apple and PC computers, and we use both. Here's a glimpse into our primary setup:  -Custom Desktop Computer (Windows 11 Pro): -Processor: AMD Ryzen 7 5900X (12 cores, 24 threads) -Motherboard: AsRock B550 Phantom Gaming 5 -Memory: 32 GB of G.SkillRAM -Storage: 6 devices (2 NVME, 2 SSD, 2 HDD) -Graphics Card: MSI GeForce RTX 4080 Super Variant OC  Software: -For photos: Adobe Lightroom Classic and Photoshop -For videos: Davinci Resolve (Studio Edition) -HDR photo merging: Software from Skylum -Additional touch-ups: Software from Topaz Labs  We also make use of an older 2018 Intel Mac Mini for various tasks. This diverse setup allows us to leverage the strengths of both Apple and PC platforms in our editing workflow.  What should you buy? We have a blog post just for that question.",0.5226,POSITIVE,0.9999
11/20/2024,Rory Bernier,"Chief Growth Officer at Loopli | Empowering Secure Digital Transformation with Tailored Information Security & Compliance Solutions | Driving Trust, Resilience, and Growth",IBM Teams With AMD For Cloud AI Acceleration,0.6283,POSITIVE,0.9974
11/20/2024,Elisabeth Geers (She/Her),"Presidential Account Manager, IT, Security, Cloud, Data Loss Prevention, Microsoft Licensing, and more.",Discover how AMD is redefining high-performance computing by powering the world’s fastest supercomputer El Capitan.  hashtag #technology  hashtag #innovation,0.5513,POSITIVE,0.9942
11/20/2024,Stephen Hession,Staff Accountant at Connection,Discover how AMD is redefining high-performance computing by powering the world’s fastest supercomputer El Capitan.  hashtag #technology  hashtag #innovation,0.5513,POSITIVE,0.9942
11/20/2024,asad rasheed,optical at al yaqoob eye trust,"After AMD was exposed to RDNA4, GPUs will fully switch to UDNA, MI400 and RX 9000 have the same architecture",0.5505,NEGATIVE,0.9818
11/20/2024,Mark ODell,Senior Solutions Architect @ Red Hat | Financial Services Industry Expert,"Economists have shown that serious competition occurs when a 3rd player enters a market. Until now, NVIDIA & AMD have shared the GPU spoils.   Enter INTEL, with its own formidable GPU — INTEL is CAPABLE, SMART & badly NEEDS A WIN.  A GPU BATTLE is coming - but not all platforms let you choose...  GREAT NEWS! With OpenShift AI & Open GPU support - YOU’RE THE WINNER!",0.5447,POSITIVE,0.9991
11/20/2024,heise online English,68 followers,The US companies Tensorwave and Tecfusions want to fill data centers with a total capacity of one gigawatt with AMD chips.,0.5682,NEGATIVE,0.7965
11/20/2024,Mark Buckawicki,"Account Manager, Photographer",Discover how AMD is redefining high-performance computing by powering the world’s fastest supercomputer El Capitan.  hashtag #technology  hashtag #innovation,0.5513,POSITIVE,0.9942
11/20/2024,Social Sage,229 followers,Microsoft convinced AMD and Nvidia to build a CPU with extraordinary features but it will never go on sale: 4th gen 9V64H has 88 cores and uses InfiniBand technology,0.5578,NEGATIVE,0.9996
11/19/2024,TechSpot,"1,963 followers",AMD-powered supercomputer El Capitan takes the global performance crown,0.5744,POSITIVE,0.999
11/19/2024,Aaron Weston,AMD Business Development Manager,Discover how AMD is redefining high-performance computing by powering the world’s fastest supercomputer El Capitan.  hashtag #technology  hashtag #innovation,0.5513,POSITIVE,0.9942
11/19/2024,Viktoria Heiser,Enterprise Account Manager at Ansys | Automotive,Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/19/2024,Jeannine V.,Owner at My business,Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/19/2024,Julien Demeulenaere,Sales Leader @ IBM | Driving Tape & High-End Storage business in EMEA,It's November and the Top500 list of supercomputer have been released with a new number 1; El Capitan with 11 million core !!! (mixed of AMD EPYC 4th gen CPU & AMD Instinct MI300A GPU)  That gives you a sustainable 1.7 ExaFlops/s with a peak at 2.7 !,0.578,POSITIVE,0.9999
11/19/2024,Manish Harish,"Senior Talent Acquisition Partner @ ANSYS, Inc. | Talent Acquisition EMEA",Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/19/2024,Tom Smithyman,"Head of Executive Communications at ANSYS, Inc.",Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/19/2024,"Dr. Steven (Yu) Xia, PhD CEng MIMechE",Senior R&D Engineer at Ansys | Chartered Engineer | PhD in Combustion CFD | Technical Writing | 15+ Years in Numerical Simulation,Not sure which CPU is right for your Mechanical workloads? Here’s a breakdown of the differences between Intel and AMD to help you choose the right processors for your simulations.,0.5437,NEGATIVE,0.9958
11/19/2024,J W.,"GLCND: Engaging content across business, science, and tech. GlobalCmd AI: Smarter decisions with AI-powered tools. Explore more","Intel will respond to AMD’s 3D V-Cache with server-related Clearwater Forest processors, not desktop processors",0.5177,NEGATIVE,0.9921
11/19/2024,Nick Marshall,Area Manager at deVere Group Indonesia and the Philippines,"🚀 The AI Gold Rush: Wall Street Meets Silicon Valley Wall Street giants like Blackstone, Pimco, and BlackRock have poured over $11 billion into ""neocloud"" companies—firms that specialize in providing the computing power behind AI's rapid rise. 🧠💻 These companies, such as CoreWeave, Crusoe, and Lambda Labs, are snapping up Nvidia's sought-after AI chips (GPUs) and using them as collateral for massive loans. Why the frenzy? Nvidia's GPUs are the backbone of generative AI models like ChatGPT, making them Silicon Valley's hottest commodity. But here’s the kicker: Nvidia itself is a key investor in these neocloud companies, creating a complex web of financing and supply-chain control. 🌟 CoreWeave in the Spotlight CoreWeave, now valued at $19 billion, has raised over $10 billion in debt this year alone, leveraging contracts with tech giants like Microsoft to scale its data centers. Yet, with GPUs being a depreciating asset and newer models on the horizon, critics are questioning the sustainability of using these chips as collateral. 🛠️ 🌀 The Bigger Picture While demand for AI infrastructure is immense, the GPU economy is shifting. Prices for GPU compute power are dropping, competition is heating up (AMD is in the race too!), and some tech giants are even building their own chips. Is this a bubble waiting to burst or the start of AI’s next big leap? 🤔 💡 Key takeaway: The AI boom is driving unprecedented investment in infrastructure, but its long-term viability hinges on sustained demand and technological evolution. 📌 Original source: Financial Times What do you think? Are we at the peak of the AI hype, or is this just the beginning? Share your thoughts below! 👇✨",0.5379,NEGATIVE,0.9324
11/19/2024,asad rasheed,optical at al yaqoob eye trust,New help from generative AI: IBM joins hands with AMD to deploy and launch MI300X accelerator service next year,0.6437,POSITIVE,0.9984
11/19/2024,Richard Meyer,Controls Engineer | Digital Transformation and Industrial IoT Advocate | Exploring the Boundaries of AI for Business & Productivity,"Built the ultimate AI workstation beast rig on a budget. All lightly used components in a ""function over form"" open air case.  - AMD EPYC 7763 w/ 64 cores/128 threads w/ 128 PCIE lanes - 160GB DDR4 ECC RAM - 2 x 3090 GPUs for 48GB total VRAM - 6TB NVME storage - powered by a 1600W PSU on a dedicated 20A 115V branch circuit - running ubuntu 22.04, utilizing docker + KVM to take advantage of all the memory & CPU cores for multi-tasking.  I scrounged this system of used parts together all in under 4k. Brand new 3 years ago this system would cost around 15k+. The CPU alone retailed for $8000. Designed primarily for running local AI models, I can easily load 70B models 4-bit quantized with 8k context, 32B models at 6-bit quantized with 32k context (or 8-bit quant with about 16k context). If none of that make sense to you, just know I can run powerful AI models locally with little compromise. And best of all, I can easily expand the system as I'm not limited in any direction, thanks to 128 PCIE lanes & the EPYC architecture. My only limits are how much money I want to throw at extra RAM/GPUs & how much power I want to consume to feed the beast. Though I plan to just add 1 more 3090 and I'll consider this build complete.  The latest qwen coder 32b performs equally or sometimes outperforms with gpt-4o in the latest benchmarks.   This means I can achieve gpt-4o coding performance locally on my own machine, keeping all my data on-prem, with no worries about data privacy or jeopardizing IP.  This was a fun build, and I'm looking forward to continue up-skilling in AI & increasing my productivity using this monster.",0.5257,POSITIVE,0.9999
