Date of Article,name,position,text,PTR Sentiment,Flair Sentiment,Flair Score
2024-11-26,Mary Harris,Board Member Investment Advisor,"Today’s volatility in Super Micro Computer and Nvidia stocks has prompted some investors to remain cautious about the tech sector. However, other stocks also offer buying potential right now, given their low valuations and future growth. Wall Street’s price targets agree with this view, suggesting that there is more upside in the coming months that investors need to consider. The tech sector has been in the spotlight lately, especially the semiconductor sector and its big news. Of all the businesses centered around the sector, two companies are getting the most attention today, for both good and bad reasons.  NVIDIA Corporation (NASDAQ: NVDA ) has been the darling of the AI and semiconductor sectors for over a year now, but the recent allegations and speculation surrounding Super Micro Computer (NASDAQ: SMCI ) have brought some positives that investors must now weigh and deal with to protect their capital in the coming quarters. With the troubles surrounding Super Micro Computer stock resolved soon, NVIDIA could be on the way out.  But if the news is not good, the stock could also fall sharply, which is why investors should have a backup plan when chasing the next wave of gains in semiconductors and AI. With that in mind, it's helpful to consider stocks like Intel (NASDAQ: INTC ) and its potential buyer, Qualcomm (NASDAQ: QCOM ). In addition, Micron Technology (NASDAQ: MU ) is also trading at a significant discount and is worth considering."
2024-11-26,BarraMary Mary,Board Member,"Today’s volatility in Super Micro Computer and Nvidia stocks has prompted some investors to remain cautious about the tech sector. However, other stocks also offer buying potential right now, given their low valuations and future growth. Wall Street’s price targets agree with this view, suggesting that there is more upside in the coming months that investors need to consider. The tech sector has been in the spotlight lately, especially the semiconductor sector and its big news. Of all the businesses centered around the sector, two companies are getting the most attention today, for both good and bad reasons.  NVIDIA Corporation (NASDAQ: NVDA ) has been the darling of the AI and semiconductor sectors for over a year now, but the recent allegations and speculation surrounding Super Micro Computer (NASDAQ: SMCI ) have brought some positives that investors must now weigh and deal with to protect their capital in the coming quarters. With the troubles surrounding Super Micro Computer stock resolved soon, NVIDIA could be on the way out.  But if the news is not good, the stock could also fall sharply, which is why investors should have a backup plan when chasing the next wave of gains in semiconductors and AI. With that in mind, it's helpful to consider stocks like Intel (NASDAQ: INTC ) and its potential buyer, Qualcomm (NASDAQ: QCOM ). In addition, Micron Technology (NASDAQ: MU ) is also trading at a significant discount and is worth considering."
2024-11-26,Mary Fernandes,Fernandez Marie,"Today’s volatility in Super Micro Computer and Nvidia stocks has prompted some investors to remain cautious about the tech sector. However, other stocks also offer buying potential right now, given their low valuations and future growth. Wall Street’s price targets agree with this view, suggesting that there is more upside in the coming months that investors need to consider. The tech sector has been in the spotlight lately, especially the semiconductor sector and its big news. Of all the businesses centered around the sector, two companies are getting the most attention today, for both good and bad reasons.  NVIDIA Corporation (NASDAQ: NVDA ) has been the darling of the AI and semiconductor sectors for over a year now, but the recent allegations and speculation surrounding Super Micro Computer (NASDAQ: SMCI ) have brought some positives that investors must now weigh and deal with to protect their capital in the coming quarters. With the troubles surrounding Super Micro Computer stock resolved soon, NVIDIA could be on the way out.  But if the news is not good, the stock could also fall sharply, which is why investors should have a backup plan when chasing the next wave of gains in semiconductors and AI. With that in mind, it's helpful to consider stocks like Intel (NASDAQ: INTC ) and its potential buyer, Qualcomm (NASDAQ: QCOM ). In addition, Micron Technology (NASDAQ: MU ) is also trading at a significant discount and is worth considering."
2024-11-26,Mark A. Johnston,"🌍 Global Healthcare Strategist | 📊 Data-Driven Innovator | Purpose-Driven, Patient-Centric Leadership | Board Member | Author 🩺💡🌍 #HealthcareLeadership #InnovationStrategy",nan
2024-11-26,Rohil Bhargava,Product Marketing at NVIDIA,"Join us at AWS re:Invent next week! Check out our sessions and demos at booth 1620. Hear from NVIDIA experts, customers, and partners on how the NVIDIA accelerated computing platform on AWS can improve performance and lower costs for your AI applications.  - Twelve Labs achieved up to a 7x inference improvement in requests served per second when upgrading to NVIDIA H100 Tensor Core GPUs. Its Marengo and Pegasus models, soon available as NIM microservices, power video Al solutions that enable semantic search on embedded enterprise video archives. - Wiz doubled inference throughput speed for DSPM data classification using NIM microservices over alternatives. - Writer achieved 3x faster model iteration cycles using SageMaker HyperPod with NVIDIA H100 GPUs. With NVIDIA accelerated computing and AWS, Writer optimized the training and inference of its Palmyra models, significantly reducing time to market for its customers."
2024-11-26,MarketingHoy.com,96 followers,Descubre cómo Nvidia lidera el mercado tecnológico con innovación y noticias de marketing clave para tu estrategia.  hashtag #marketing  hashtag #marketingdigital  hashtag #marketinghoy
2024-11-26,Imtiaj Iqbal Mahfuj,GIS & RS Enthusiast | Research Maniac,"Another Banger Dropped: https://lnkd.in/gXAfwC9p  (See the full video on Youtube from the link)  I have created another video on - How NVIDIA went from near bankruptcy to beating Apple, Google, and Microsoft?  Discover the untold story behind their $3.34 TRILLION rise and how they’ve reshaped tech forever."
2024-11-26,Pradeep R,"On a Mission Building Next Gen Digital Infrastructure | AI Data Centers | AI Compute | GPU Cloud | AI Cloud Infrastructure Engineering Leader | Hyperscalers| Cloud,AI/HPC Infra Solutions | Sustainability | 11K Followers","AI servers of the future: 'rack density' of 1000kW+ with NVIDIA's next-gen Rubin Ultra AI GPUs , Insights by Anthony Garreffa.  Predictions on next-gen AI servers see NVIDIA's future-gen Rubin Ultra AI GPU architecture inside of next-gen AI server racks will use 1000kW+ of power.  AI servers are projected to consume over 1000 kW of power due to NVIDIA's upcoming Rubin Ultra AI GPU and HBM4 memory. Current AI servers use 130-250 kW, but future models like Blackwell Ultra and Rubin AI servers will require 250-900 kW, with up to 576 GPUs per rack by 2026-2027.  AI servers of the future are expected to use over 1000 kW of power, with the rise of NVIDIA's next-gen Rubin Ultra AI GPU and its new HBM4 memory coming that will see a rise in power consumption of AI servers.  Read more:"
2024-11-26,Laptop Techcare,nhan vien văn phong Lúc Techcare,"Dell Precision 7510 - Thiết kế đẳng cấp, hiệu năng vượt trội  Laptop Dell Precision 7510 kết hợp giữa thiết kế sang trọng và cấu hình mạnh mẽ. Màn hình 15.6 inch với độ phân giải Full HD hoặc 4K UltraSharp mang đến chất lượng hình ảnh vượt trội, phục vụ tối đa cho công việc sáng tạo và kỹ thuật. Với vi xử lý Intel Xeon hoặc Core i7 và GPU NVIDIA Quadro, Dell Precision 7510 đảm bảo hiệu suất vượt trội, xử lý mượt mà các ứng dụng đồ họa, dựng hình 3D và thiết kế. Đây là chiếc laptop lý tưởng cho những người yêu cầu hiệu năng cao.  Xem thêm:  Địa chỉ: 133 – 135 Hàm Nghi, Vĩnh Trung, Thanh Khê, Đà Nẵng  Mở cửa: Thứ 2 -> Chủ nhật / 7h30 – 21h00  Zalo tư vấn: 0888.333.135"
2024-11-26,"Albert Kok, CFA",Deputy Country Manager @ StashAway | Fintech | Wealth Management | Investments | Consulting,"The past 2 years have been heavily characterised by AI 🤖. Its poster boy's share price 📈 (guess who) is up more than 8x over this time period. The other magnificent 6 🌟 have also seen a rise in their share prices underpinned by robust earnings 💰 and ongoing capital investment into AI.  As an investor, it wouldn't be remiss to ask - ""Is AI a bubble? "". As a business, does it make sense to sink billions of dollars 💸 into ever larger AI projects?  Fundamentally, long term share price is driven by earnings. As one of the pick and shovel 🛠️ powering the 'AI bubble',earnings have 10x 📊 since 4Q 2022, with its data centre segment contributing almost 90% of revenue in the most recent quarter. Juxtapose its earnings against share price and you'll see what I mean.  Whether there is a clear revenue model for other businesses that heavily invest in AI has yet to be seen. It could take some time ⏳to materialise.  As this spinning AI trend unfolds, an ever-shifting macro environment plays out in the background, influenced by among other things politics 🏛️ (Trump), geopolitics 🌏 (US-China) and monetary policy 💵 (Fed). Volatility has been and will continue to be part and parcel of our investing lives. 🤘  🤔 I'm curious to know your thoughts - is AI a bubble?"
